SummaryDate,OBJECTID,Province,Abbreviation,DailyTotals,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
2020/01/25 12:00:00+00,1,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,2,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,3,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,4,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,5,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,6,ONTARIO,ON,1,1,0,0,0,0,0,0,1,1,,,,
2020/01/25 12:00:00+00,7,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,8,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,9,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,10,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,11,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,12,BC,BC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,13,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/25 12:00:00+00,14,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,15,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,16,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,17,ONTARIO,ON,0,1,0,0,0,0,0,0,1,0,,,,
2020/01/26 12:00:00+00,18,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,19,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,20,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,21,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,22,BC,BC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,23,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,24,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,25,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,26,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,27,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/26 12:00:00+00,28,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,29,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,30,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,31,ONTARIO,ON,1,2,0,0,0,0,0,0,2,1,,,,
2020/01/27 12:00:00+00,32,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,33,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,34,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,35,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,36,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,37,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,38,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,39,BC,BC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,40,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,41,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/27 12:00:00+00,42,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,43,ONTARIO,ON,0,2,0,0,0,0,0,0,2,0,,,,
2020/01/28 12:00:00+00,44,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,45,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,46,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,47,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,48,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,49,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,50,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,51,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,52,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,53,BC,BC,1,1,0,0,0,0,0,0,1,1,,,,
2020/01/28 12:00:00+00,54,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,55,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/28 12:00:00+00,56,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,57,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,58,ONTARIO,ON,0,2,0,0,0,0,0,0,2,0,,,,
2020/01/29 12:00:00+00,59,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,60,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,61,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,62,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,63,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,64,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,65,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,66,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,67,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,68,BC,BC,0,1,0,0,0,0,0,0,1,0,,,,
2020/01/29 12:00:00+00,69,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/29 12:00:00+00,70,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,71,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,72,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,73,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,74,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,75,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,76,ONTARIO,ON,0,2,0,0,0,0,0,0,2,0,,,,
2020/01/30 12:00:00+00,77,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,78,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,79,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,80,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,81,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,82,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/30 12:00:00+00,83,BC,BC,0,1,0,0,0,0,0,0,1,0,,,,
2020/01/30 12:00:00+00,84,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,85,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,86,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,87,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,88,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,89,ONTARIO,ON,1,3,0,0,0,0,0,0,3,1,,,,
2020/01/31 12:00:00+00,90,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,91,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,92,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,93,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,94,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,95,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,96,BC,BC,0,1,0,0,0,0,0,0,1,0,,,,
2020/01/31 12:00:00+00,97,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/01/31 12:00:00+00,98,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,99,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,100,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,101,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,102,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,103,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/01 12:00:00+00,104,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,105,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,106,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,107,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,108,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,109,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,110,BC,BC,0,1,0,0,0,0,0,0,1,0,,,,
2020/02/01 12:00:00+00,111,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/01 12:00:00+00,112,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,113,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/02 12:00:00+00,114,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,115,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,116,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,117,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,118,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,119,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,120,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,121,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,122,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,123,BC,BC,0,1,0,0,0,0,0,0,1,0,,,,
2020/02/02 12:00:00+00,124,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,125,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/02 12:00:00+00,126,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,127,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,128,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/03 12:00:00+00,129,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,130,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,131,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,132,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,133,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,134,BC,BC,0,1,0,0,0,0,0,0,1,0,,,,
2020/02/03 12:00:00+00,135,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,136,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,137,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,138,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,139,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/03 12:00:00+00,140,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,141,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,142,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,143,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,144,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,145,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,146,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,147,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/04 12:00:00+00,148,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,149,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,150,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,151,BC,BC,1,2,0,0,0,0,0,0,2,1,,,,
2020/02/04 12:00:00+00,152,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,153,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/04 12:00:00+00,154,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,155,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,156,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/05 12:00:00+00,157,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,158,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,159,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,160,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,161,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,162,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,163,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,164,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,165,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,166,BC,BC,0,2,0,0,0,0,0,0,2,0,,,,
2020/02/05 12:00:00+00,167,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/05 12:00:00+00,168,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,169,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,170,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,171,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,172,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,173,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,174,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/06 12:00:00+00,175,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,176,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,177,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,178,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,179,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,180,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/06 12:00:00+00,181,BC,BC,2,4,0,0,0,0,0,0,4,2,,,,
2020/02/06 12:00:00+00,182,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,183,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,184,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,185,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,186,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,187,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/07 12:00:00+00,188,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,189,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,190,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,191,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,192,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,193,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,194,BC,BC,0,4,0,0,0,0,0,0,4,0,,,,
2020/02/07 12:00:00+00,195,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/07 12:00:00+00,196,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,197,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,198,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,199,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,200,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,201,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,202,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/08 12:00:00+00,203,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,204,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,205,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,206,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,207,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,208,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/08 12:00:00+00,209,BC,BC,0,4,0,0,0,0,0,0,4,0,,,,
2020/02/08 12:00:00+00,210,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,211,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,212,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,213,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,214,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,215,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/09 12:00:00+00,216,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,217,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,218,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,219,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,220,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,221,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,222,BC,BC,0,4,0,0,0,0,0,0,4,0,,,,
2020/02/09 12:00:00+00,223,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/09 12:00:00+00,224,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,225,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,226,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,227,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,228,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,229,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/10 12:00:00+00,230,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,231,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,232,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,233,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,234,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,235,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,236,BC,BC,0,4,0,0,0,0,0,0,4,0,,,,
2020/02/10 12:00:00+00,237,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/10 12:00:00+00,238,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,239,ONTARIO,ON,0,3,0,0,0,0,0,0,3,0,,,,
2020/02/11 12:00:00+00,240,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,241,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,242,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,243,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,244,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,245,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,246,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,247,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,248,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,249,BC,BC,0,4,0,0,0,0,0,0,4,0,,,,
2020/02/11 12:00:00+00,250,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,251,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/11 12:00:00+00,252,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,253,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,254,ONTARIO,ON,0,3,1,1,0,0,0,0,2,,,,,
2020/02/12 12:00:00+00,255,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,256,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,257,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,258,NWT,NT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,259,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,260,NOVA SCOTIA,NS,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,261,NEW BRUNSWICK,NB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,262,MANITOBA,MB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,263,NUNAVUT,NU,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,264,BC,BC,0,4,0,0,0,0,0,0,4,0,,,,
2020/02/12 12:00:00+00,265,ALBERTA,AB,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/12 12:00:00+00,266,NL,NL,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/13 12:00:00+00,267,YUKON,YT,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/13 12:00:00+00,268,SASKATCHEWAN,SK,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/13 12:00:00+00,269,REPATRIATED,RC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/13 12:00:00+00,270,QUEBEC,QC,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/13 12:00:00+00,271,PEI,PE,0,0,0,0,0,0,0,0,0,0,,,,
2020/02/13 12:00:00+00,272,ONTARIO,ON,0,3,1,0,0,0,0,0,2,0,,,,
